cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3
431,169.5698698503418,-9.571603558945386e-05,-32.83021005346495,427.0,414.0,389.0,57.15027939537022,146.47924064634637,172.29168043812348,1.756587227286402,4.502227563962314,5.29560604825032,0.9071472919900034,2.325067311846768,2.734788578382912,3556584.040293673,1335274.214010481,1336220.5768720473,9.127110074430504,6.04830176062124,7.72023764248827,74.12418606043846,84.80217829749088,79.23170994351099,32.61021127945178,41.47712074233953,30.54325717869971
432,169.56706177559178,-0.002455297746708675,-32.82983980119431,375.0,425.0,387.0,31.069602351477155,61.535171328730485,66.34669004460574,0.9549641265952168,1.891362511758516,2.0392507182480304,0.4931682912932882,0.9767487512496902,1.0531220642000911,287956.05385220674,430660.4210438006,974016.520923802,3.1430644151901768,5.813808116107117,4.849255689723563,83.87300004563002,59.355111561801145,66.66900158370085,40.99810315727867,10.58693699663719,
433,169.5772998606231,0.0061478207632323385,-32.826723577814114,416.0,462.0,415.0,80.45000975933266,130.10251493476113,134.20966503537474,2.472734360591041,3.9988678688901333,4.125106401467988,1.2769842818941692,2.0651192846787483,2.1303121434186467,3986548.4593434464,359595.1165878172,7118064.213763253,5.420955503344923,6.855013754641295,6.802032265505461,69.40926237511609,73.3528073320098,60.955073509358655,25.711413550746883,30.44639759516757,19.195573174131844
434,169.57941838855092,0.007927504192397955,-32.83282773781021,457.0,455.0,444.0,107.00387600156687,140.8076164123167,148.93838927317725,3.288901538943609,4.327902909859718,4.577812654946837,1.6984742222470934,2.2350415303542333,2.36410141703456,599052.8149025635,372902.8467538914,567348.0505835969,3.711022314193016,6.640829476751827,2.375375465963319,55.25014160412008,59.43514549804918,86.32374690877849,,,42.78431871310302
435,169.57877353579238,0.007385764398987827,-32.83160544328557,457.0,451.0,455.0,64.25469079577067,110.77877430869215,155.10034267617056,1.9749504348745404,3.4049278859843284,4.76720820571835,1.0199157269169947,1.7583932429951137,2.461910201209057,599052.8149025635,657837.3589656936,372902.8467538914,3.711022314193016,,6.640829476751827,55.25014160412008,79.20712806097836,59.43514549804918,,33.4464479894324,
436,169.57193303848283,0.0016379518275338345,-32.829648827298826,389.0,448.0,475.0,87.27852048086876,119.3530105733449,148.65658588840682,2.682617406513828,3.668468048264708,4.569151066035446,1.3853733409661708,1.8944922313229349,2.359628347435029,1336220.5768720473,1911903.7687360032,1707205.9991925934,7.72023764248827,8.493168620995446,4.1946051203186645,79.23170994351099,62.55380613169714,97.3011757488242,30.54325717869971,17.84151701571239,51.04062737840279
437,169.58870086592174,0.01572694017134849,-32.8340821609223,443.0,410.0,395.0,121.72831588105444,156.52504066947074,274.0874057280186,3.741476107167848,4.810998128081781,8.424428386974895,1.9321954901754672,2.484524455070964,4.350593741714581,472466.0945664648,1432993.1962227512,988062.3424520609,2.8270299703000075,2.0915074999752643,2.3595529506514943,77.30319992809432,69.58889758403792,69.73262402614691,21.072581230539146,22.355218124722832,
438,169.580819123406,0.009104613751685534,-32.8315251052872,418.0,456.0,451.0,54.36467106679503,104.12141749046506,146.94111793631959,1.6709679781424656,3.2003054750686437,4.516423955593715,0.8629312867745245,1.6527209125470652,2.332398697401899,274360.8224313144,256298.7169309128,657837.3589656936,5.9795108611489525,4.643886865814497,,42.66493401582054,53.13301669774131,79.20712806097836,,,33.4464479894324
439,169.57446632535115,0.0037666400217833936,-32.829595413820115,449.0,475.0,476.0,122.78514657731532,127.67305352391304,129.2914451718485,3.7739591557565215,3.924195252611959,3.973938598184136,1.9489705805923063,2.0265564051414766,2.0522451614579134,2804385.6048206543,1707205.9991925934,1446831.2135386246,4.28803523339433,4.1946051203186645,8.24707348151472,79.15834570027741,97.3011757488242,65.49353139966227,32.94147703940702,51.04062737840279,24.050727039205345
440,169.57807762842074,0.006801277880803286,-32.828185245401485,462.0,450.0,441.0,67.19610238726354,99.85843364522384,193.6667585069985,2.0653584973804797,3.0692771922342863,5.952596521705071,1.0666047997978338,1.58505450230514,3.07407553185712,359595.1165878172,1998872.283470954,5731544.90076878,6.855013754641295,4.418097696080956,6.259252147010407,73.3528073320098,103.45008043786227,68.45149040456796,30.44639759516757,47.27835647320485,
441,169.57632725267362,0.005330470358419159,-32.827631165618435,453.0,415.0,433.0,90.23847757244668,97.8879123534696,150.49915560478217,2.77359548878026,3.008710689868739,4.625784812421504,1.4323567868642328,1.5537763865630094,2.388875485790193,2527764.2704296843,7118064.213763253,3073033.043473887,4.374031462687629,6.802032265505461,5.078751213178185,66.9857777455031,60.955073509358655,78.24116017544507,25.791386422874037,19.195573174131844,36.26732145657992
442,169.5719540443682,0.0016554251936037598,-32.839173275097124,458.0,472.0,464.0,331.018444281739,460.59090661408584,477.8045609377048,10.174276965452998,14.156852986935885,14.685936757648678,5.254261020345063,7.310966771652155,7.584199379963566,926523.0270738228,1182204.4804230786,836410.5570355862,1.70016537558625,1.5873671601023105,1.4974007290140343,89.62987307110434,99.08401261032208,90.84502608683049,42.23763361054653,45.26638784198498,
443,169.58932440457878,0.016250711617925562,-32.83491977326383,410.0,437.0,395.0,35.41258361406115,121.72831588105444,306.50334082476377,1.0884512327810394,3.741476107167848,9.420773779401804,0.5621045018104944,1.9321954901754672,4.8651323940438695,1432993.1962227512,440885.98346672097,988062.3424520609,2.0915074999752643,,2.3595529506514943,69.58889758403792,70.68965875888442,69.73262402614691,22.355218124722832,26.651453189311066,
444,169.57993620109474,0.008362493125821765,-32.833955470547586,465.0,454.0,434.0,101.496788805174,108.25215192711887,148.93838927317725,3.119634141984568,3.3272689025007405,4.577812654946837,1.6110601397646664,1.7182881258272842,2.36410141703456,411528.352533481,397051.4054003693,1843365.8037016531,1.3915486951539229,2.724729798164085,5.340834607972719,46.81725357119175,66.62908817803304,89.60359308431143,,,45.30973764566953
445,169.57470099489632,0.003963740650980364,-32.83159072201466,461.0,467.0,475.0,152.94321885205372,198.63415402087367,245.7631387745311,4.700906234893239,6.1052758017517705,7.553845669285206,2.427670140508789,3.152923079696408,3.9010022027703353,1326041.229809335,1545973.162097354,1707205.9991925934,2.935566825180429,3.7413636124400154,4.1946051203186645,77.90213299290959,75.47194742976528,97.3011757488242,35.17325015763601,24.547335582249907,51.04062737840279
446,169.57509404718255,0.004294237218346455,-32.82688814385338,415.0,441.0,377.0,95.59685119934878,157.11718894188934,168.4544835656802,2.9382919832090693,4.8291985656473475,5.177664874803262,1.5174103364975993,2.493923633998244,2.6738806915187334,7118064.213763253,5731544.90076878,8356328.083279612,6.802032265505461,6.259252147010407,6.717623662112852,60.955073509358655,68.45149040456796,78.86685770026573,19.195573174131844,,36.50687945123122
447,169.58136318342454,0.009561599597281884,-32.83310945759573,456.0,454.0,465.0,115.11810432966664,121.11571330573936,175.83176240259965,3.5383027665705087,3.722646980336172,5.4044150134581015,1.8272714972962958,1.9224716397736408,2.7909803555968202,256298.7169309128,397051.4054003693,411528.352533481,4.643886865814497,2.724729798164085,1.3915486951539229,53.13301669774131,66.62908817803304,46.81725357119175,,,
448,169.57294342237188,0.0024869764960306195,-32.829182594887854,475.0,436.0,476.0,104.48848700466087,119.3530105733449,122.91292849929235,3.2115878279632253,3.668468048264708,3.777886697220848,1.658547412772395,1.8944922313229349,1.9509988650681327,1707205.9991925934,1818769.384094422,1446831.2135386246,4.1946051203186645,6.69855666472318,8.24707348151472,97.3011757488242,76.61741341421619,65.49353139966227,51.04062737840279,33.143022934765895,24.050727039205345
449,169.57501041419408,0.004223872739210978,-32.8287100389854,476.0,439.0,453.0,110.93957376813309,122.78514657731532,124.59840818481648,3.4098702638623863,3.7739591557565215,3.829692079780048,1.7609456153671914,1.9489705805923063,1.9777525108701035,1446831.2135386246,3237046.3528449824,2527764.2704296843,8.24707348151472,6.150225969122182,4.374031462687629,65.49353139966227,84.26699887940863,66.9857777455031,24.050727039205345,37.08659725270833,25.791386422874037
450,169.5773214161741,0.006165797797098357,-32.82868815996575,440.0,452.0,453.0,99.85843364522384,103.97543520855145,130.14944943291098,3.0692771922342863,3.195818522169504,4.000310460962147,1.58505450230514,1.6504037334690702,2.065864276712873,530752.6725363386,1453761.7424434088,2527764.2704296843,5.9142284901040085,3.317745862674262,4.374031462687629,62.18071982643841,77.95559223675593,66.9857777455031,,,25.791386422874037
451,169.5795516854932,0.008039674285883362,-32.830988468455104,435.0,438.0,418.0,110.77877430869215,146.94111793631959,153.99165563235374,3.4049278859843284,4.516423955593715,4.733131285695729,1.7583932429951137,2.332398697401899,2.4443119941643454,1224168.9024620464,383939.9017512949,274360.8224313144,5.18686169285735,4.824866334762616,5.9795108611489525,65.76282326698232,78.1028590191023,42.66493401582054,,30.615553364411358,
452,169.57659336871643,0.0055539866227948,-32.82926929296635,450.0,453.0,449.0,103.97543520855145,123.47848367794529,177.7948126571169,3.195818522169504,3.795269761899757,5.464751883900165,1.6504037334690702,1.9599759313959573,2.8221398834463,1998872.283470954,2527764.2704296843,2804385.6048206543,4.418097696080956,4.374031462687629,4.28803523339433,103.45008043786227,66.9857777455031,79.15834570027741,47.27835647320485,25.791386422874037,32.94147703940702
453,169.5761326047392,0.005166865144828576,-32.82834499168204,441.0,452.0,449.0,90.23847757244668,123.47848367794529,124.59840818481648,2.77359548878026,3.795269761899757,3.829692079780048,1.4323567868642328,1.9599759313959573,1.9777525108701035,5731544.90076878,1453761.7424434088,2804385.6048206543,6.259252147010407,3.317745862674262,4.28803523339433,68.45149040456796,77.95559223675593,79.15834570027741,,,32.94147703940702
454,169.58097722392085,0.009237199274977528,-32.83403730310452,465.0,444.0,447.0,55.08390304114458,108.25215192711887,121.11571330573936,1.6930744964826143,3.3272689025007405,3.722646980336172,0.8743476673197552,1.7182881258272842,1.9224716397736408,411528.352533481,567348.0505835969,423050.7699032406,1.3915486951539229,2.375375465963319,3.5919829564124464,46.81725357119175,86.32374690877849,90.28974723190544,,42.78431871310302,45.29463108478293
455,169.57806509642162,0.006790400897956447,-32.83271446525014,468.0,457.0,466.0,66.41037631023846,105.82059737148545,115.27691033579056,2.0412081974055702,3.252531950729656,3.5431838731009537,1.0541329573053722,1.67969202176961,1.829792227552231,762422.4803073279,599052.8149025635,354268.43941125047,2.748868523666146,3.711022314193016,6.754348937052639,55.261446537382945,55.25014160412008,55.740496320153774,,,5.481304163737873
456,169.58145683004346,0.009640387558724156,-32.832178539059804,438.0,447.0,418.0,104.12141749046506,115.11810432966664,137.54428327857838,3.2003054750686437,3.5383027665705087,4.227600175354284,1.6527209125470652,1.8272714972962958,2.183242591723466,383939.9017512949,423050.7699032406,274360.8224313144,4.824866334762616,3.5919829564124464,5.9795108611489525,78.1028590191023,90.28974723190544,42.66493401582054,30.615553364411358,45.29463108478293,
457,169.57880947315888,0.0074159179285302424,-32.832126032870555,435.0,455.0,434.0,64.25469079577067,105.82059737148545,107.00387600156687,1.9749504348745404,3.252531950729656,3.288901538943609,1.0199157269169947,1.67969202176961,1.6984742222470934,1224168.9024620464,372902.8467538914,1843365.8037016531,5.18686169285735,6.640829476751827,5.340834607972719,65.76282326698232,59.43514549804918,89.60359308431143,,,45.30973764566953
458,169.5749696622506,0.004189177519148988,-32.838280624094864,472.0,464.0,481.0,129.64197774923605,157.65822301985563,329.06223982028166,3.9847126670898536,4.845827942807653,10.114150509251717,2.0578091706227943,2.5025114765056453,5.223210155877487,1182204.4804230786,836410.5570355862,591933.7004318864,1.5873671601023105,1.4974007290140343,6.121497002872148,99.08401261032208,90.84502608683049,69.03596155575838,45.26638784198498,,
459,169.58030015431808,0.008668095686308743,-32.83608052760401,473.0,460.0,479.0,74.32822340511024,103.99271167278269,122.34734504198177,2.284573395644395,3.1963495364833854,3.7605027633610804,1.1798130699223848,1.6506779630600426,1.9420213498727263,942843.9717943572,294753.04384992685,655591.7153885779,4.04380354524772,,1.3312611853541936,57.16017548401385,72.66471489617717,59.38359636653186,,31.259122072458414,
460,169.5802676132629,0.00864083596214683,-32.83523700995482,459.0,465.0,444.0,103.99271167278269,110.00978038902821,161.59328453785346,3.1963495364833854,3.381291870352672,4.966777111809637,1.6506779630600426,1.7461869903020348,2.5649727704421186,362920.27902377327,411528.352533481,567348.0505835969,1.2947427820948736,1.3915486951539229,2.375375465963319,61.86850892246759,46.81725357119175,86.32374690877849,21.069135845664658,,42.78431871310302
461,169.57472020895162,0.0039798299759087104,-32.832831836005404,467.0,474.0,445.0,108.94012183304115,132.30287090200122,152.94321885205372,3.348414541022297,4.066498635151103,4.700906234893239,1.729208283064145,2.100045569873036,2.427670140508789,1545973.162097354,2014371.2706664824,5653762.970931925,3.7413636124400154,4.847925880529108,4.844772890389911,75.47194742976528,84.79053915088657,85.54002682948814,24.547335582249907,39.75316802075842,38.83815128269214
462,169.57782196577463,0.0065864817278860534,-32.827683995941904,440.0,433.0,450.0,67.19610238726354,130.10251493476113,134.1528602395716,2.0653584973804797,3.9988678688901333,4.123360433122564,1.0666047997978338,2.0651192846787483,2.1294104799932,530752.6725363386,3073033.043473887,1998872.283470954,5.9142284901040085,5.078751213178185,4.418097696080956,62.18071982643841,78.24116017544507,103.45008043786227,,36.26732145657992,47.27835647320485
463,169.57973685152555,0.008194585607144825,-32.838342776326826,477.0,480.0,478.0,77.29153894769166,130.85566681179102,163.02478021403093,2.3756547042152065,4.0220169589977255,5.010775969685608,1.2268498245665342,2.0770740763776354,2.5876949240322364,145721.7318799727,466402.5810275937,521466.0930541831,5.498596212363658,4.242338176664406,2.7176059925371434,35.16750857652074,69.21750836382016,66.53987278159015,,23.501508294544315,
464,169.57604003415375,0.005088560958588241,-32.83737057657176,472.0,458.0,481.0,74.95348392093877,157.65822301985563,227.2844715441156,2.303791580532567,4.845827942807653,6.985880102403772,1.1897378400149008,2.5025114765056453,3.6076900245097705,1182204.4804230786,926523.0270738228,591933.7004318864,1.5873671601023105,1.70016537558625,6.121497002872148,99.08401261032208,89.62987307110434,69.03596155575838,45.26638784198498,42.23763361054653,
