cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3
99,169.57545131328698,142.5391378776533,-32.800201630911054,79.0,60.0,106.0,165.8443556699286,239.83725373326507,276.87019003687146,2.047666640553513,2.961250876749762,3.4184935001982235,1.3820362972494062,1.998643781110544,2.3072515836405976
100,169.57876189131736,142.55098002053333,-32.79455075891255,93.0,71.0,123.0,183.66490530288718,367.47141625551313,373.1382357839517,2.2676955034734103,4.537139400275691,4.6071071556421455,1.530540877524061,3.0622618021292785,3.1094852981996
101,169.5564912257466,142.514158578956,-32.80584160941709,105.0,102.0,96.0,239.17320896631756,353.84357298270595,425.3101051793795,2.9530519705426745,4.368877538485487,5.251268942787628,1.9931100747193147,2.948696441522552,3.544250876494832
102,169.55003573510112,142.51265617278474,-32.8033943530761,101.0,86.0,75.0,353.84357298270595,414.64185652384435,426.546863135525,4.368877538485487,5.119548952699173,5.266539091711348,2.948696441522552,3.4553488043653724,3.5545571927960444
103,169.57092049072406,142.5222958789785,-32.808330279737426,85.0,126.0,72.0,146.00120032941476,184.0129699158735,213.51373614241172,1.8026648310559406,2.2719930286673806,2.6362365667053975,1.2166766694117908,1.5334414159656138,1.7792811345200992
104,169.57171878391,142.52553501292655,-32.80672873008723,129.0,76.0,147.0,185.1854200188391,206.56752080198837,256.74847233226114,2.2864691738087584,2.550472216310535,3.170052304066298,1.543211833490327,1.721396006683238,2.1395706027688446
105,169.5608546611153,142.5151605713842,-32.80750401060479,101.0,94.0,90.0,239.17320896631756,262.5063805284338,273.9506729137956,2.9530519705426745,3.241144723733193,3.382446462026208,1.9931100747193147,2.1875531710702836,2.2829222742816317
106,169.57964694954384,142.5411872076297,-32.801123068815905,99.0,79.0,122.0,276.87019003687146,335.4812157764017,408.4872740885249,3.4184935001982235,4.1421590219499596,5.043558828775858,2.3072515836405976,2.7956767981366832,3.404060617404377
107,169.5767161341812,142.54745692433312,-32.795675725182,111.0,123.0,70.0,138.7533649130046,332.6197973639997,382.8373765865372,1.7131764023514815,4.10682932378765,4.726861650651991,1.156278040941706,2.7718316446999998,3.190311471554479
108,169.5655593971401,142.51403349345676,-32.81067281226114,115.0,120.0,133.0,195.93451866106597,246.1412752906754,286.09236551351876,2.41918741204361,3.0390861132418046,3.532358943496427,1.6327876555088845,2.0511772940889634,2.3841030459459915
109,169.56845054608647,142.51704110945258,-32.81031257009478,94.0,120.0,90.0,153.97866636303735,281.99974367771676,325.772227386765,1.901161949074891,3.481827677770076,4.022282939591461,1.2831555530253123,2.349997863980975,2.7147685615563772
110,169.54179805419076,142.50389499826036,-32.80454031757405,112.0,92.0,138.0,483.1154278923592,523.9609131834579,605.4416307513638,5.964986515433734,6.469302368149652,7.475338096879709,4.025961899102997,4.366340943195486,5.0453469229280365
111,169.5789543334971,142.5475378067603,-32.79679887643246,107.0,123.0,100.0,138.7533649130046,265.1531729085921,506.59659407488937,1.7131764023514815,3.2738244519001745,6.254906546049394,1.156278040941706,2.2096097742382694,4.2216382839574145
112,169.5462879072545,142.50208922709274,-32.80802046830755,138.0,124.0,110.0,328.1135903056978,410.5747150708261,483.1154278923592,4.051191555282125,5.069332291166639,5.964986515433734,2.734279919214151,3.4214559589235534,4.025961899102997
113,169.55171514383923,142.5084304911085,-32.80691047758128,127.0,114.0,116.0,138.56602808791843,140.1666692352074,365.9099951965278,1.7108633699559768,1.7306263547591745,4.51786066268208,1.1547169007326545,1.1680555769600627,3.0492499599710676
114,169.54986732606062,142.50866277175618,-32.80579691609509,113.0,127.0,116.0,140.1666692352074,263.24163753258097,467.6647537299619,1.7306263547591745,3.250222881585137,5.774218310338046,1.1680555769600627,2.1936803127715097,3.897206281083019
115,169.5635040375492,142.51244576639797,-32.810585676555235,125.0,133.0,108.0,140.94992395770427,183.77680082904604,195.93451866106597,1.7402971364980773,2.269077068346192,2.41918741204361,1.1745826996475366,1.5314733402420515,1.6327876555088845
