cloudnum,x,corr_x,y,nearest_neighbor,nearest_neighbor_corr,min_distance,min_distance_corr,true_dist,true_dist_corr,nearest_neighbor2,nearest_neighbor2_corr,min_distance2,min_distance_corr2,true_dist2_corr,nearest_neighbor3,nearest_neighbor3_corr,min_distance3,min_distance_corr3,true_dist3_corr
417,169.57460673515638,-166.7751620985772,-32.83159164030402,430.0,430.0,268.33785760079087,281.1132650600844,33064656.339558233,34638845.16634614,431.0,418.0,325.14852849097997,358.4767311842435,44171590.353713386,418.0,401.0,346.94970794710457,453.6016482771449,55892905.86665531
418,169.57524674318773,-166.77613429512868,-32.8288496545053,389.0,389.0,245.25907072560497,270.89139008879215,30220882.585140064,33379303.23628225,382.0,417.0,278.2423421121436,358.4767311842435,44171590.353713386,408.0,382.0,300.4014198648042,404.3176170389389,49820115.50271179
419,169.57342348565865,-166.7733646495821,-32.84419442111393,415.0,415.0,275.59061673252154,394.798384814263,33958343.090836674,48647153.38346578,424.0,410.0,464.434836423518,517.4330540773084,63758227.2764774,410.0,424.0,475.5186689111044,633.4250883812617,78050794.06775063
420,169.5693495387669,-166.76717552765837,-32.843169486403156,421.0,421.0,178.91546408303702,269.49061803845535,22046007.17405727,33206699.76218226,415.0,424.0,355.6528480044705,441.2577863177633,54371892.181746565,424.0,415.0,417.3138575184681,459.79515581841133,56656071.378295876
421,169.5679196571965,-166.76500308293197,-32.8434219441343,420.0,420.0,178.91546408303702,269.49061803845535,22046007.17405727,33206699.76218226,361.0,361.0,359.7460051009606,450.6326786379569,55527068.7027156,400.0,400.0,425.258188636172,450.8933686326181,55559190.987516195
422,169.58335299963022,-166.78844642996415,-32.83525155526734,413.0,391.0,356.31703074012023,380.75281291355117,43905471.5376067,46916454.58404217,391.0,413.0,380.6815164896958,495.90410034713756,61105424.34064502,434.0,386.0,427.30235115912177,611.439826516383,75341764.7321327
423,169.5709275986675,-166.7695729968125,-32.833706748787186,404.0,404.0,219.20251898425042,259.6494869976837,27010187.9167659,31994073.19221178,430.0,440.0,380.0830673452659,406.05177693830404,50033799.10897973,440.0,364.0,382.64784975389966,486.11391395278866,59899075.18244704
424,169.5703668953695,-166.7687211604276,-32.84639980131445,415.0,415.0,198.05914127528132,247.26909554798243,24404895.75242062,30468558.33458563,409.0,409.0,236.9514902335395,275.23037482572704,33913953.995113224,420.0,420.0,417.3138575184681,441.2577863177633,54371892.181746565
425,169.58846550762587,-166.79621002597057,-32.8418786505188,411.0,411.0,346.94843440857267,348.4785065066063,42751070.80989606,42939606.667447306,437.0,437.0,483.20491102479923,510.241224876981,62872048.32622508,402.0,402.0,486.7855715083409,625.0474161178878,77018495.24569619
426,169.57507015622352,-166.77586605463128,-32.83789729557843,429.0,429.0,289.5107153027874,435.4857631106458,35673581.035843134,53660662.072683,412.0,435.0,380.0189247331657,541.9226207324656,66775837.65988493,441.0,438.0,443.3010603103017,542.5267248862307,66850275.52122934
427,169.57528344995185,-166.7761900535475,-32.85056476236513,433.0,433.0,421.0443745840606,563.3719671959926,51881190.65196398,69418831.36888199,409.0,419.0,791.6068080121086,858.6970766848943,105808863.47616735,424.0,415.0,793.9765016188842,981.546270160813,120946371.09507433
428,169.57992622117717,-166.78324204653592,-32.83677167649731,434.0,434.0,224.3265986266787,224.36126035735197,27641578.261565752,27645849.288483433,441.0,441.0,262.6244620493203,320.3676916522998,39475785.19666035,429.0,439.0,325.19993119718947,333.766541258185,41126794.71699093
429,169.57737922767097,-166.77937348868716,-32.83746310610006,441.0,441.0,196.37980748628334,263.24983130582655,24197967.83286022,32437708.49703683,426.0,435.0,289.5107153027874,298.9356958395217,36834929.43908546,435.0,426.0,298.5582354713965,435.4857631106458,53660662.072683
430,169.57401211581725,-166.77425883284687,-32.83368659737699,417.0,417.0,268.33785760079087,281.1132650600844,33064656.339558233,34638845.16634614,423.0,440.0,380.0830673452659,536.7007691283451,66132399.83009022,431.0,426.0,421.44684995917885,555.3549010427782,68430966.51977858
431,169.5771447704318,-166.77901736357776,-32.83231373864018,405.0,435.0,251.45905884660033,337.08765845412483,30984846.63539732,41536023.58886527,414.0,405.0,312.9081891463647,377.35989268681294,46498378.12517913,417.0,414.0,325.14852849097997,433.736547936282,53445123.35175334
432,169.57761403549992,-166.77973014386828,-32.827405094197644,341.0,408.0,155.96848044516693,163.80639499207038,19218474.24672647,20184263.991152834,408.0,341.0,163.5283802455916,175.91325456985038,21676074.18472652,389.0,389.0,196.48591509646903,293.84752448638085,36207963.72246012
433,169.57794033497774,-166.78022576381235,-32.848416066170095,427.0,427.0,421.0443745840606,563.3719671959926,51881190.65196398,69418831.36888199,419.0,438.0,761.8182131039505,869.5008689189827,107140109.39345258,438.0,442.0,847.1619086809275,958.1823145594935,118067458.78058603
434,169.5798982242616,-166.7831995243656,-32.83495135815264,413.0,428.0,196.52759244275845,224.36126035735197,24216177.931285005,27645849.288483433,428.0,413.0,224.3265986266787,242.27993626898137,29853792.909913767,405.0,405.0,288.86437399108326,307.87474605203835,37936401.38911733
435,169.57727262765704,-166.77921157058782,-32.83504248804717,429.0,429.0,298.5582354713965,298.9356958395217,36788418.680352226,36834929.43908546,434.0,431.0,323.7214664776875,337.08765845412483,41536023.58886527,431.0,405.0,336.60606159071676,451.05452813856255,55579049.10119255
436,169.58742178698077,-166.7946251790852,-32.848226700475706,437.0,437.0,321.12123730797623,321.5672313876082,39568637.2763627,39623592.77576319,425.0,425.0,792.7103275952196,806.2171471608438,99342273.74502888,411.0,411.0,1132.4095854346347,1138.1671705272254,140245236.68381247
437,169.5873015480617,-166.79444259811643,-32.84562340042085,436.0,436.0,321.12123730797623,321.5672313876082,39568637.2763627,39623592.77576319,425.0,425.0,483.20491102479923,510.241224876981,62872048.32622508,411.0,411.0,815.3342361453789,825.8335938445631,101759417.09557837
438,169.57655029594494,-166.77811438501143,-32.84168286834742,442.0,442.0,284.39383150241343,409.8366398021642,35043077.364458375,50500170.83529825,441.0,426.0,472.3409715049656,542.5267248862307,66850275.52122934,419.0,429.0,494.1859977069569,542.6132623614321,66860938.69005543
439,169.5802967695737,-166.78380483817656,-32.83942126426897,441.0,428.0,237.83820107667626,333.766541258185,29306481.21488122,41126794.71699093,442.0,441.0,258.441895950706,334.8257412096622,41257309.593660235,428.0,442.0,329.66013243749563,347.742653739368,42848934.709778756
440,169.57189169898865,-166.77103765272315,-32.83075479946802,401.0,401.0,163.05600734192606,188.48961766832235,20091801.041663304,23225736.716768935,364.0,364.0,235.94951297513265,339.47707135876425,41830447.63045073,417.0,369.0,350.0783200450553,378.0002812778168,46577286.96374046
441,169.57862371291694,-166.78126373889577,-32.8384587124404,429.0,429.0,196.37980748628334,263.24983130582655,24197967.83286022,32437708.49703683,439.0,442.0,237.83820107667626,277.91517555140877,34244775.79613889,428.0,428.0,262.6244620493203,320.3676916522998,39475785.19666035
442,169.57864506260947,-166.7812961663695,-32.84071391369956,439.0,441.0,258.441895950706,277.91517555140877,31845273.52851898,34244775.79613889,441.0,439.0,277.8989018896951,347.742653739368,42848934.709778756,438.0,438.0,284.39383150241343,409.8366398021642,50500170.83529825
