cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3
73,259.26711859937274,0.008809269297161285,-62.82753939294348,85.0,45.0,77.0,167.27275868436115,187.1513386680275,227.24375486403443,3.350125142067254,3.7482517175817995,4.551219352962972,1.8585862076040158,2.0794593185336425,2.5249306096003856,706476.5696647407,685322.8843274959,552614.6011012004,4.294182967126936,1.8171582440552094,1.619993021066365,,,20.736403913264553
74,259.25272885984606,0.002238600678994946,-62.81835112666098,140.0,132.0,109.0,21.4728467376362,39.77945770648096,63.12378205426285,0.4300564197859281,0.7966997283266685,1.2642379487589035,0.238587185973736,0.4419939745164559,0.7013753561584773,1529884.0627606912,968826.7659693332,1837032.6150464253,2.1931020689466685,1.9553279474066576,5.563672414104329,65.64470900785064,44.97927844415204,38.63386718305173
75,259.27730320304715,0.013457366454624222,-62.8338968164112,83.0,57.0,88.0,161.76449271409462,283.4235231695422,294.9455943962448,3.2398060413282974,5.676383161798937,5.9071462627896,1.7973832523788322,3.1491502574393637,3.277173271069392,5056797.276044747,2690026.483585918,3001100.63771542,5.969787965527349,5.608297863012256,5.503620250784041,36.703017900523086,22.84272526588658,48.93009555652355
76,259.27225772776643,0.011154816331999126,-62.83107371843985,102.0,95.0,63.0,149.05410994291054,219.1653360942366,229.82132397516983,2.9852435338288426,4.389425441977647,4.602842696492122,1.656156777143453,2.4351704010470776,2.5535702663907807,723692.4657451961,2055107.5370884282,2469628.247059202,5.157304896590326,6.268431049372548,3.664652314998703,,42.73348724145416,68.33976586220345
77,259.268441588309,0.00941313558787352,-62.828487830960476,85.0,84.0,68.0,100.04139878673432,136.77094805694182,223.42944533006767,2.0036209599163475,2.7392373713076923,4.474826673306862,1.1115710976303832,1.5196772006326895,2.482549392556313,706476.5696647407,1293478.1271639282,1362473.780396561,4.294182967126936,3.241859361769171,2.982414834129284,,35.16832711471157,37.000948316238635
78,259.26990077717755,0.01008279864966664,-62.81881129295496,98.0,65.0,47.0,187.5063987361396,196.19194197480562,270.6587364419335,3.7553628316118552,3.9293161818478826,5.420731056305884,2.0834044304015547,2.1799104663867324,3.0073192937992665,2657787.6493144897,2778845.014148898,741842.1817592714,5.843391825329214,5.074421171226641,4.380581795305425,41.45101376430441,37.84326836458263,
79,259.25088967408084,0.0013983876534317955,-62.8193819658776,97.0,178.0,159.0,36.65912822102829,75.28560007197555,79.167585817107,0.7342060243729108,1.5078138462023591,1.5855619394854492,0.40732364690031503,0.8365066674663963,0.8796398424123015,3378109.39236956,2349665.690727957,2843912.2145940475,5.3093201677185755,5.742839083657576,7.283898593341314,70.30593780003903,68.18265462813879,73.06676927270367
80,259.2526706722775,0.002211972586289874,-62.81897965228882,62.0,90.0,69.0,33.42445120488944,52.61849684844629,56.60192251640314,0.6694221774185951,1.053838955106845,1.1336186788750158,0.3713827911654388,0.5846499649827377,0.6289102501822581,203204.36142189757,920941.4284976857,251033.7271728055,3.010487067888876,3.374700362171319,2.0038915602595435,,43.96820844604146,
81,259.2721304652508,0.011101774917766335,-62.817640837560326,91.0,66.0,82.0,182.123925039436,221.89423529161357,251.11560691348615,3.647563088248571,4.444079612107946,5.029322855096792,2.0235991671048468,2.4654915032401545,2.7901734101498508,3910683.374891696,4062640.382376526,1670635.9429714254,6.911917011446036,4.728034240239714,6.494853201483432,130.31707984752964,58.313496954492095,
82,259.2703587168008,0.010292727441071868,-62.81669787034286,81.0,91.0,98.0,251.11560691348615,258.4808915476286,328.44314751349737,5.029322855096792,5.176834173887691,6.578032519335407,2.7901734101498508,2.872009906084767,3.649368305705533,2411726.0292243245,3910683.374891696,2657787.6493144897,3.0404742604776307,6.911917011446036,5.843391825329214,51.60731011253901,130.31707984752964,41.45101376430441
83,259.27561506042804,0.012686515437529309,-62.834112222878076,57.0,75.0,94.0,150.72788590442738,161.76449271409462,187.04321196985254,3.018765782011801,3.2398060413282974,3.7460861649064334,1.674754287826974,1.7973832523788322,2.0782579107761427,2690026.483585918,6443799.153993422,3622980.9469878767,5.608297863012256,4.801444696806107,5.558251653714873,22.84272526588658,82.2068707911358,38.68306348080652
84,259.2676012508018,0.009029219626052132,-62.82904510667113,77.0,93.0,72.0,136.77094805694182,158.10155546269263,183.18458057767327,2.7392373713076923,3.166445033377851,3.668805810695846,1.5196772006326895,1.7566839495854767,2.035384228640817,552614.6011012004,2018295.567789617,1465796.656032318,1.619993021066365,3.6690563726097256,4.498797924366808,20.736403913264553,43.3212721941555,26.169381119131124
85,259.2686246763186,0.009496901291163129,-62.82799998315606,77.0,73.0,84.0,100.04139878673432,167.27275868436115,231.4135638274768,2.0036209599163475,3.350125142067254,4.6347319461426295,1.1115710976303832,1.8585862076040158,2.5712618203053026,552614.6011012004,1118812.5298352232,1293478.1271639282,1.619993021066365,5.246150819205206,3.241859361769171,20.736403913264553,,35.16832711471157
86,259.26500083364044,0.007845099825527934,-62.816469914429426,127.0,111.0,137.0,148.03596617940556,206.61404925992184,210.3360649523329,2.9648522337320147,4.138049294901124,4.212593521040445,1.6448440686600647,2.29571165844358,2.3370673883592583,932372.4274675661,1015696.7129615367,730240.3745352783,2.754286402047002,4.136012546295272,3.6462101212870377,,,
87,259.27381618971924,0.01186485403213431,-62.834989556736794,57.0,94.0,99.0,111.00758056251514,186.5830908703064,232.7408228549701,2.22325075240902,3.7368708971239872,4.661314181486947,1.233417561805726,2.07314545411452,2.5860091428330056,2690026.483585918,3622980.9469878767,1869611.7005195618,5.608297863012256,5.558251653714873,5.300299723571071,22.84272526588658,38.68306348080652,59.03680590033302
88,259.27454346216086,0.0121976526033481,-62.83316007400506,67.0,101.0,94.0,177.4341124784889,183.19098178277733,204.29092004085533,3.5536359055107147,3.668934013508588,4.09152185273852,1.9714901386498809,2.035455353141973,2.269899111565062,1000468.1718990271,2798233.6863171603,3622980.9469878767,5.029892233046854,5.720395391465758,5.558251653714873,66.40827410937521,39.12762775460718,38.68306348080652
89,259.2691582850052,0.009739850369086695,-62.83020527832251,96.0,72.0,93.0,108.57623099425724,135.44119716920144,192.4247293930472,2.174555881936146,2.7126052291899705,3.853866756102022,1.2064025666028602,1.5049021907689075,2.13805254881164,586687.9386565809,1465796.656032318,2018295.567789617,1.4708070703965126,4.498797924366808,3.6690563726097256,36.36134349534736,26.169381119131124,43.3212721941555
90,259.2528665348333,0.002301462367338991,-62.81873516891634,109.0,62.0,80.0,24.355169001113172,37.95719448428309,52.61849684844629,0.4877833345469577,0.760203589420577,1.053838955106845,0.2706129889012579,0.4217466053809241,0.5846499649827377,1837032.6150464253,203204.36142189757,725508.9874562327,5.563672414104329,3.010487067888876,6.612195383839147,38.63386718305173,,24.000396534976588
91,259.27313426131957,0.011560637816175641,-62.81686530142762,81.0,82.0,66.0,182.123925039436,258.4808915476286,275.1988895290762,3.647563088248571,5.176834173887691,5.511660871331964,2.0235991671048468,2.872009906084767,3.0577654392119618,2411726.0292243245,1670635.9429714254,4062640.382376526,3.0404742604776307,6.494853201483432,4.728034240239714,51.60731011253901,,58.313496954492095
92,259.27133231032985,0.010731821765269768,-62.832264602445036,102.0,95.0,113.0,112.14012179994431,128.20855744301585,169.63712343484062,2.245933195765496,2.567750511776416,3.3974784460833938,1.2460013533327168,1.424539527144623,1.884856927053788,723692.4657451961,2055107.5370884282,972684.385353078,5.157304896590326,6.268431049372548,4.159227443303887,,42.73348724145416,32.75901337374613
93,259.2672595905047,0.008872970215458437,-62.82981160147137,84.0,89.0,72.0,158.10155546269263,192.4247293930472,193.5571230296624,3.166445033377851,3.853866756102022,3.876546243321456,1.7566839495854767,2.13805254881164,2.150634700329585,1293478.1271639282,422583.21855736227,1465796.656032318,3.241859361769171,2.0777834483517914,4.498797924366808,35.16832711471157,,26.169381119131124
94,259.2735899443896,0.011761927659994993,-62.8340721324273,101.0,87.0,83.0,139.2405972107155,186.5830908703064,187.04321196985254,2.788699302749586,3.7368708971239872,3.7460861649064334,1.5471177467857304,2.07314545411452,2.0782579107761427,2798233.6863171603,2721760.174619461,5056797.276044747,5.720395391465758,6.500373436774648,5.969787965527349,39.12762775460718,48.71642690021098,36.703017900523086
95,259.2726943161852,0.011353757781818543,-62.83213970452889,92.0,102.0,113.0,128.20855744301585,143.60223707302578,200.42932025484654,2.567750511776416,2.8760538694961117,4.0141820477788785,1.424539527144623,1.5955804119225114,2.2269924472760767,1325099.9144891738,723692.4657451961,972684.385353078,7.941334838664252,5.157304896590326,4.159227443303887,30.495940511671975,,32.75901337374613
96,259.269847768824,0.010054539796768349,-62.83064067637079,89.0,72.0,108.0,108.57623099425724,229.34914820689937,235.08386724096653,2.174555881936146,4.593385998789522,4.7082404829854365,1.2064025666028602,2.548323868965553,2.6120429693440776,422583.21855736227,1465796.656032318,1245577.8840668197,2.0777834483517914,4.498797924366808,4.524391920059844,,26.169381119131124,33.9389534465282
97,259.2507618493383,0.0013400055121212994,-62.81921023567663,79.0,159.0,178.0,36.65912822102829,43.97302544367025,58.74488409310951,0.7342060243729108,0.8806881602854544,1.1765377382190123,0.40732364690031503,0.4885891715963368,0.6527209343678845,1263244.8813416332,2843912.2145940475,2349665.690727957,6.430161655928783,7.283898593341314,5.742839083657576,,73.06676927270367,68.18265462813879
98,259.2685821244583,0.009480657740044512,-62.8181055003233,116.0,78.0,111.0,172.7183651392456,187.5063987361396,262.67119143904426,3.4591893031524266,3.7553628316118552,5.260757157698358,1.9190929459916213,2.0834044304015547,2.918568793767164,1032623.0869201431,5837758.386187996,1015696.7129615367,5.7358730198104295,7.039913329731457,4.136012546295272,,41.52277532943655,
99,259.27211057738344,0.011085828951200123,-62.835837619697934,106.0,87.0,100.0,173.82652415943286,232.7408228549701,302.9072727177343,3.4813834214543986,4.661314181486947,6.0666021056157735,1.9314058239937013,2.5860091428330056,3.3656363635303865,2105435.8392000743,2721760.174619461,3011322.0094191567,4.472593276005978,6.500373436774648,5.071268120280486,61.05900897903015,48.71642690021098,57.36398737206547
100,259.2711514254531,0.010648455427699604,-62.834404127492505,106.0,101.0,94.0,179.4070316848703,231.0211508569611,234.8331614720689,3.5931493701570263,4.626872731235564,4.70321936833263,1.9934114631652284,2.566901676188461,2.6092573496896594,2105435.8392000743,2798233.6863171603,3622980.9469878767,4.472593276005978,5.720395391465758,5.558251653714873,61.05900897903015,39.12762775460718,38.68306348080652
101,259.27271354870226,0.011362009385323085,-62.8335111506689,113.0,94.0,88.0,117.57120400776031,139.2405972107155,183.19098178277733,2.3547064664172432,2.788699302749586,3.668934013508588,1.3063467111973392,1.5471177467857304,2.035455353141973,972684.385353078,3622980.9469878767,3001100.63771542,4.159227443303887,5.558251653714873,5.503620250784041,32.75901337374613,38.68306348080652,48.93009555652355
102,259.2714506991645,0.010786080295766729,-62.8317124124069,92.0,95.0,76.0,112.14012179994431,143.60223707302578,149.05410994291054,2.245933195765496,2.8760538694961117,2.9852435338288426,1.2460013533327168,1.5955804119225114,1.656156777143453,1325099.9144891738,2055107.5370884282,2483511.1939692013,7.941334838664252,6.268431049372548,4.36332556146592,30.495940511671975,42.73348724145416,38.14796111068648
103,259.26781226402517,0.009124766007471894,-62.831662493881396,108.0,112.0,96.0,177.94009786567062,278.94259066352953,279.2172741705519,3.5637697394980807,5.5866394117324605,5.592140750565061,1.977112198507455,3.0993621184836666,3.102414157450582,1245577.8840668197,4981652.489796064,586687.9386565809,4.524391920059844,5.7575597428726715,1.4708070703965126,33.9389534465282,76.61117982960883,36.36134349534736
104,259.2484825651368,0.0002988062350580699,-62.821469428595364,55.0,131.0,5.0,153.66320258685616,157.84158260555537,162.71751436636015,3.077554064665105,3.1612383182390515,3.258893081102741,1.707368917631738,1.7537953622839515,1.8079723818484488,14069510.01461352,2589713.300434537,1080479.066069996,11.505376933761195,9.032344611419779,7.7351046230056015,50.61538604093411,49.867547069110316,55.658701584314734
105,259.2671550503008,0.00882938488142908,-62.81597704763633,118.0,128.0,86.0,180.490575032572,216.08259941925152,222.47934893922363,3.6148504877819514,4.327684643759998,4.455798220429124,2.0054508336952472,2.4009177713250205,2.4719927659913776,1330939.6789038512,1487271.515125524,3705193.489998749,6.301212865078635,3.2758844828430327,7.72388221794227,34.17788004251099,56.84622958546095,40.554511691779055
106,259.27069974992224,0.010441930134416008,-62.83526744236446,99.0,100.0,123.0,173.82652415943286,179.4070316848703,196.13283147351143,3.4813834214543986,3.5931493701570263,3.928132321558239,1.9314058239937013,1.9934114631652284,2.17925368303902,1869611.7005195618,3011322.0094191567,1122433.0015076888,5.300299723571071,5.071268120280486,2.6588276068930763,59.03680590033302,57.36398737206547,50.61381080303043
107,259.2666543631797,0.008595548601836492,-62.83341575795328,119.0,112.0,124.0,131.0334652606012,176.69649917631398,213.37355574032568,2.624327534706808,3.5388630465695736,4.273428138330725,1.4559273917844602,1.963294435292381,2.3708172860036227,2811130.9668035586,4981652.489796064,1901005.9351705816,6.607272698874693,5.7575597428726715,4.236284620162998,41.712066301027754,76.61117982960883,39.6493646085971
108,259.2673277996176,0.008903814521591282,-62.830810254077775,103.0,93.0,89.0,177.94009786567062,201.93305267764626,208.56952874648724,3.5637697394980807,4.044298677863692,4.177213478264068,1.977112198507455,2.2437005853071845,2.3174392082943065,1578088.3131893696,2018295.567789617,422583.21855736227,2.0340701058339885,3.6690563726097256,2.0777834483517914,65.54126298764591,43.3212721941555,
109,259.25265736032543,0.002205915478372463,-62.818661736924064,90.0,62.0,74.0,24.355169001113172,59.828822653195104,63.12378205426285,0.4877833345469577,1.1982467711252678,1.2642379487589035,0.2706129889012579,0.6647646961466134,0.7013753561584773,920941.4284976857,203204.36142189757,611368.655372394,3.374700362171319,3.010487067888876,4.8820609005748326,43.96820844604146,,
110,259.2525748770844,0.002168285178818463,-62.81800058490674,132.0,179.0,146.0,37.2936916323089,58.60278241982424,60.1653572963221,0.7469150085200463,1.1736917375184377,1.2049868594575457,0.4143743514700996,0.6511420268869372,0.6685039699591356,968826.7659693332,4234564.134249235,1637631.1355325715,1.9553279474066576,9.670838210715624,9.802811614482852,44.97927844415204,60.29817328371169,41.66797409808544
111,259.2664199468337,0.008493182472189784,-62.817260524842176,116.0,86.0,98.0,91.13881775066228,206.61404925992184,262.67119143904426,1.825320794409336,4.138049294901124,5.260757157698358,1.0126535305629158,2.29571165844358,2.918568793767164,1032623.0869201431,3705193.489998749,2657787.6493144897,5.7358730198104295,7.72388221794227,5.843391825329214,,40.554511691779055,41.45101376430441
112,259.26571170973966,0.00816536406593345,-62.832654655605324,107.0,119.0,130.0,176.69649917631398,212.5892796370193,266.0652421018666,3.5388630465695736,4.257720720621621,5.328732927025074,1.963294435292381,2.3621031070779965,2.9562804677985235,957724.4906091995,2811130.9668035586,2276526.2921461156,,6.607272698874693,5.229298289672272,50.01756492431001,41.712066301027754,46.35772330191973
113,259.2719013727243,0.01099135558163818,-62.833062803095615,101.0,92.0,95.0,117.57120400776031,169.63712343484062,200.42932025484654,2.3547064664172432,3.3974784460833938,4.0141820477788785,1.3063467111973392,1.884856927053788,2.2269924472760767,2798233.6863171603,1325099.9144891738,2055107.5370884282,5.720395391465758,7.941334838664252,6.268431049372548,39.12762775460718,30.495940511671975,42.73348724145416
114,259.26335948423144,0.007092221572252852,-62.82907869457154,115.0,125.0,93.0,186.72321691867984,353.13781136623754,389.19617898416084,3.739677330170268,7.0726152290285835,7.79478926913427,2.0747024102075566,3.923753459624869,4.324401988712905,863354.7050596741,5577996.620909579,2018295.567789617,4.352498992492949,7.572891918479492,3.6690563726097256,,66.03668251321805,43.3212721941555
