cloudnum,RGAL_KPC,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,RGAL_KPC_nn,RGAL_KPC_nn2,RGAL_KPC_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3
169,4.818232230468639,259.2323746354939,-0.007459916225584885,-62.804420906577135,172.0,176.0,179.0,110.91661339487456,190.0864464574732,419.13687511960813,1.5588235675149331,2.6714774598118693,5.890555246444267,0.7394440892991643,1.267242976383155,2.794245834130723,4.967868392925923,5.0710711121291725,4.271093359131181,772421.2016175136,586487.6626388263,3215244.6435926193,,1.225101713599451,4.727116853499849,,,41.520276064120004,116.90541324882022,99.93047573303222,156.54585611017976
170,3.223970428949095,259.23355870849224,-0.0069174612480181145,-62.80994790668198,180.0,175.0,182.0,234.30866043237785,354.1763722099165,381.42321274137083,3.292977046229598,4.977599470083273,5.360526931180051,1.5620577362158532,2.3611758147327784,2.542821418275808,3.5016334934354134,3.6255261992543435,3.7374902820830176,1492147.2830642033,3599818.5270027057,3166585.6839777417,10.729177369103335,6.546815141638787,5.705465177460209,102.47784603783697,52.37791703293556,,209.56381429835486,152.16198944953288,127.72258291319356
171,0.5646510116531785,259.2450062937015,-0.0016858713279843732,-62.821994363960115,207.0,190.0,238.0,33.84811275593615,51.52164198973274,77.12759007399076,0.4757018291931936,0.7240858453254364,1.0839521820319424,0.2256540850395745,0.34347761326488513,0.5141839338266054,0.5141486953615666,0.6420748848005143,0.6348684423790666,3064685.384160546,2423085.248742032,3064885.762827095,7.777112672406014,2.376598188123869,7.6590708564968395,,40.26473600139772,,124.31758259712113,138.3515123439708,129.46326377324223
172,4.967868392925923,259.23188341091407,-0.007684550945236274,-62.803920191158,176.0,169.0,183.0,79.336998556021,110.91661339487456,476.8573051806217,1.1150032383763588,1.5588235675149331,6.7017589421961485,0.528913323706807,0.7394440892991643,3.1790487012041453,5.0710711121291725,4.818232230468639,4.984382862916137,586487.6626388263,919697.3743309535,1423514.8504200208,1.225101713599451,1.620049505989981,3.067817575363726,,,,99.93047573303222,125.91497347164662,118.59219320785151
173,2.3978366689701622,259.2336521401033,-0.006870999688016251,-62.826081497252204,160.0,186.0,192.0,171.0445503744998,217.1906705659636,342.2080286189139,2.403862397687363,3.0524005877936484,4.809396209248469,1.140297002496666,1.4479378037730917,2.2813868574594283,2.3796028727944036,2.2257152608396598,2.298752567889095,10760089.064639514,9218330.238837311,2431201.472177662,7.5099765707805215,7.577695173806254,5.502498393631412,,65.45190664632086,,166.86853680481528,174.40381102488286,104.06697283923124
174,1.8132714273313053,259.23902956906016,-0.004415294700503257,-62.825220584114064,156.0,162.0,193.0,165.74357880156666,223.85810510730067,253.02703634336558,2.3293624723317556,3.1461048019756834,3.5560453515318216,1.104957192010445,1.4923873673820054,1.6868469089557716,1.6037905906597263,1.507715571366983,1.4353990999298354,5739079.995922899,2928028.119384993,3111591.5228304914,11.26694533926593,4.981011005612855,6.40243454182238,41.13284385035896,23.555716436770982,,139.32146489037888,127.61854622638747,154.22777752136466
175,3.6255261992543435,259.23549658519784,-0.006032271032735524,-62.80843550794688,181.0,168.0,182.0,143.41044605883027,314.8990643238572,333.5859621004293,2.015492326189829,4.425595659947481,4.68822157112779,0.9560696403922024,2.099327095492383,2.223906414002863,3.7780111646463834,3.9497112310004927,3.7374902820830176,2227142.072925607,3929677.1301866984,3166585.6839777417,6.3083736550358696,5.49057481082693,5.705465177460209,,,,131.05875476635754,142.78298000253,127.72258291319356
176,5.0710711121291725,259.2314667674646,-0.007875064251267725,-62.80357697615883,172.0,169.0,183.0,79.336998556021,190.0864464574732,449.34258324061113,1.1150032383763588,2.6714774598118693,6.315066672202171,0.528913323706807,1.267242976383155,2.995617221604076,4.967868392925923,4.818232230468639,4.984382862916137,772421.2016175136,919697.3743309535,1423514.8504200208,,1.620049505989981,3.067817575363726,,,,116.90541324882022,125.91497347164662,118.59219320785151
177,1.3129614733979351,259.24141004872115,-0.0033282610920647307,-62.82392461095376,143.0,187.0,151.0,49.16335007802145,53.20041630458368,75.78474742010386,0.6909423792698339,0.7476793619901755,1.0650798534215202,0.3277556671868098,0.3546694420305581,0.5052316494673593,1.3032323605892449,1.2482433220889342,1.2333668854325943,2327646.850369666,2340353.4778409395,4950077.6924777385,,5.471624715723537,7.656354486696715,73.31302548601666,,40.55206566343593,179.83535676197178,152.7442778526255,162.91612383875272
178,0.6926005816607333,259.24429539996714,-0.0020105556220906527,-62.8223018964006,190.0,238.0,117.0,44.051070783586816,51.186620966968405,67.12030548123641,0.6190943377189045,0.7193774553925526,0.9433096705762559,0.2936738052239123,0.3412441397797896,0.44746870320824295,0.6420748848005143,0.6348684423790666,0.7661159107329925,2423085.248742032,3064885.762827095,3941079.756379439,2.376598188123869,7.6590708564968395,20.90336395635978,40.26473600139772,,,138.3515123439708,129.46326377324223,127.4152099393517
179,4.271093359131181,259.2308966920462,-0.008134837812024351,-62.806381821728685,185.0,182.0,169.0,171.20552347110382,382.5994910568577,419.13687511960813,2.4061247157391135,5.377058362351772,5.890555246444267,1.141370156474026,2.5506632737123858,2.794245834130723,4.114436144751538,3.7374902820830176,4.818232230468639,2216813.0121932616,3166585.6839777417,919697.3743309535,4.195911186245876,5.705465177460209,1.620049505989981,37.710408963349174,,,142.74782436331924,127.72258291319356,125.91497347164662
180,3.5016334934354134,259.23191532776,-0.00766862344797277,-62.80906485936033,182.0,170.0,196.0,171.47352318926818,234.30866043237785,314.14557543990213,2.4098911873611297,3.292977046229598,4.415006117098853,1.1431568212617884,1.5620577362158532,2.094303836266016,3.7374902820830176,3.223970428949095,3.6742592755414267,3166585.6839777417,4165499.728488062,2426709.68654489,5.705465177460209,9.76296292824622,7.221966835450395,,91.55421500854106,68.7770693857564,127.72258291319356,200.87079776010643,174.44845586255192
181,3.7780111646463834,259.2343687766922,-0.006547750740397196,-62.80794789194268,175.0,182.0,180.0,143.41044605883027,232.8650358394986,319.8163365768677,2.015492326189829,3.2726883269012066,4.494703069931153,0.9560696403922024,1.552433572263325,2.1321089105124527,3.6255261992543435,3.7374902820830176,3.5016334934354134,3599818.5270027057,3166585.6839777417,1492147.2830642033,6.546815141638787,5.705465177460209,10.729177369103335,52.37791703293556,,102.47784603783697,152.16198944953288,127.72258291319356,209.56381429835486
182,3.7374902820830176,259.2319167550557,-0.007668192255212337,-62.80821643898272,180.0,181.0,185.0,171.47352318926818,232.8650358394986,319.5567673275521,2.4098911873611297,3.2726883269012066,4.491055080231045,1.1431568212617884,1.552433572263325,2.1303784488503488,3.5016334934354134,3.7780111646463834,4.114436144751538,1492147.2830642033,2227142.072925607,2216813.0121932616,10.729177369103335,6.3083736550358696,4.195911186245876,102.47784603783697,,37.710408963349174,209.56381429835486,131.05875476635754,142.74782436331924
183,4.984382862916137,259.2267347525083,-0.010037619792885037,-62.80409299011838,191.0,198.0,205.0,187.27278355979956,362.3060446632952,429.7172336962181,2.63193420383162,5.091853995430052,6.0392517473305825,1.2484852237319983,2.415373631088636,2.8647815579747884,4.834822541254948,4.695326001088607,4.736751468015201,2549243.393196115,1155012.1650203636,1873169.4076179704,5.587709555971438,3.90395067869243,4.345448798464611,,,,120.36995481799478,126.6018346782033,143.7400816660005
184,2.8874801960214485,259.23047536849054,-0.008325925904378138,-62.811529809394465,188.0,189.0,203.0,268.979277359757,289.4397743043038,332.09901427499835,3.780238360044452,4.0677904576430315,4.6673239865099205,1.7931951823983812,1.9295984953620264,2.2139934284999905,2.5974309955355785,3.236148083785449,3.0703557290073977,1075733.4276727748,7740174.708345471,2069040.0963659864,8.659452209182568,6.441576069244506,9.927754661582282,,72.59598404232955,66.51265974827683,167.68819304103138,179.63651797289336,176.16525826645852
185,4.114436144751538,259.22966658367176,-0.008696808673983229,-62.80701566539653,179.0,182.0,196.0,171.20552347110382,319.5567673275521,359.2754227804588,2.4061247157391135,4.491055080231045,5.049261594971762,1.141370156474026,2.1303784488503488,2.39516948520306,4.271093359131181,3.7374902820830176,3.6742592755414267,3215244.6435926193,3166585.6839777417,2426709.68654489,4.727116853499849,5.705465177460209,7.221966835450395,41.520276064120004,,68.7770693857564,156.54585611017976,127.72258291319356,174.44845586255192
186,2.22571526083966,259.2327125391796,-0.0073003533613295235,-62.825096375287494,192.0,173.0,197.0,157.34967792465324,217.1906705659636,268.0592030621003,2.2113944771881044,3.0524005877936484,3.7673076235645526,1.0489978528310224,1.4479378037730917,1.7870613537473363,2.298752567889095,2.3978366689701622,2.4429116170776766,2431201.472177662,10729207.056590125,3867038.6717539383,5.502498393631412,7.901738151484161,4.422272840889845,,68.72228394755105,41.259705622965974,104.06697283923124,187.91237273805538,152.47110451062932
187,1.2482433220889342,259.24132594686716,-0.0033667024409473594,-62.823664206858865,177.0,202.0,151.0,53.20041630458368,75.69112320818365,84.94618407501454,0.7476793619901755,1.0637640574955154,1.1938348066504645,0.3546694420305581,0.504607488054558,0.5663078938334306,1.3129614733979351,1.1626719507215193,1.2333668854325943,3446381.0880400967,7670033.628650537,4950077.6924777385,6.455850894054003,15.072833444127095,7.656354486696715,42.03006399199395,84.64400353466868,40.55206566343593,160.58915834173024,204.59724422309012,162.91612383875272
188,2.5974309955355785,259.23274331356845,-0.00728945207883287,-62.81236462352953,184.0,170.0,165.0,268.979277359757,494.1928732448075,550.2218373315383,3.780238360044452,6.945393247532422,7.7328250578682365,1.7931951823983812,3.2946191549653854,3.668145582210257,2.887480196021448,3.223970428949095,2.6271416352547527,1816916.121160697,4165499.728488062,2839615.148936618,2.2089571466447415,9.76296292824622,2.85309090435275,121.62000494287682,91.55421500854106,115.44947873463913,231.9077588393812,200.87079776010643,241.76894922305348
189,3.236148083785449,259.2284757213715,-0.009239948648763076,-62.81042732908159,204.0,203.0,184.0,200.77989997961913,238.74083703739885,289.4397743043038,2.821763398574736,3.3552669154910983,4.0677904576430315,1.338532666530795,1.5916055802493263,1.9295984953620264,3.4337889590977873,3.0703557290073977,2.887480196021448,4242401.116967176,2069040.0963659864,1816916.121160697,6.703066464298265,9.927754661582282,2.2089571466447415,,66.51265974827683,121.62000494287682,130.67156694313283,176.16525826645852,231.9077588393812
190,0.6420748848005143,259.2447350648225,-0.0018097431669025863,-62.8222171641677,178.0,171.0,238.0,44.051070783586816,51.52164198973274,60.843503486098264,0.6190943377189045,0.7240858453254364,0.8550954114209343,0.2936738052239123,0.34347761326488513,0.4056233565739887,0.6926005816607333,0.5646510116531785,0.6348684423790666,6259578.254982121,5571892.120109538,3064885.762827095,6.010233541078354,7.79019038938981,7.6590708564968395,68.1231815059385,69.14638870764657,,171.86949675813025,180.84757649983143,129.46326377324223
191,4.834822541254948,259.22527570017064,-0.010704222880722009,-62.804736584579295,198.0,183.0,205.0,175.12595562639888,187.27278355979956,246.3811211453091,2.4612225216625654,2.63193420383162,3.4626435704879466,1.1675063708426598,1.2484852237319983,1.642540807635395,4.695326001088607,4.984382862916137,4.736751468015201,1155012.1650203636,1423514.8504200208,1873169.4076179704,3.90395067869243,3.067817575363726,4.345448798464611,,,,126.6018346782033,118.59219320785151,143.7400816660005
192,2.298752567889095,259.23108982018937,-0.008041527747752665,-62.82485808496294,197.0,186.0,200.0,123.85588286224596,157.34967792465324,249.19100426736907,1.7406722335966998,2.2113944771881044,3.5021337054511905,0.8257058857483068,1.0489978528310224,1.6612733617824609,2.4429116170776766,2.2257152608396598,2.3891364277650347,3867038.6717539383,9218330.238837311,3581434.2883867584,4.422272840889845,7.577695173806254,6.770643203455094,41.259705622965974,65.45190664632086,,152.47110451062932,174.40381102488286,155.34137055741812
193,1.4353990999298354,259.2405211423072,-0.0037342170399657744,-62.8241701228534,162.0,177.0,139.0,80.90046270520261,95.8850350566885,108.95105911434605,1.1369761844311796,1.3475695645902983,1.5311996413785507,0.5393364180346844,0.6392335670445903,0.7263403940956408,1.507715571366983,1.3129614733979351,1.4407045635265705,2928028.119384993,3446381.0880400967,4707100.766636455,4.981011005612855,6.455850894054003,7.616219119924196,23.555716436770982,42.03006399199395,90.77275431767139,127.61854622638747,160.58915834173024,207.74687500453635
194,0.3910405095480529,259.2462750787419,-0.0011063589190622085,-62.82163893696225,163.0,137.0,158.0,50.512312221757384,54.11585303028365,77.19687628290083,0.7099007112724066,0.7605449219717944,1.0849259313382635,0.3367487481450493,0.3607723535352245,0.5146458418860058,0.4547297025968764,0.4601504697077515,0.5086701404781121,3834686.6065616477,6101123.387232,7885751.329761055,5.471846432929157,7.339123837727374,6.208851191375793,,69.34032917275624,60.767141820335596,136.6221964214303,166.41073801021935,168.5234709095441
195,0.056797716580583024,259.2475906281646,-0.0005054878490664411,-62.82036435059139,241.0,159.0,249.0,26.91374359375877,36.65235290305665,41.506449289218395,0.3782461122811733,0.515112657711196,0.5833321932175662,0.17942495729172522,0.2443490193537111,0.27670966192812274,0.048449855358348684,0.04040765052345495,0.0977650722982707,5234153.727712421,12748432.248506298,1159492.7112239948,7.496512613989828,7.213718391089351,2.5693646832993107,36.156168923795065,61.73497018891064,63.96582569953343,143.68891177049477,166.42615027381962,162.63017167440967
196,3.6742592755414254,259.2285964449889,-0.009185316943564984,-62.80872485561465,208.0,215.0,204.0,185.2656149834042,247.3715127972545,300.0771801715698,2.6037254298247747,3.4765625480051052,4.217288701914904,1.235104099889362,1.6491434186483644,2.000514534477133,3.763221486459302,3.8929402268231152,3.4337889590977873,3339439.6576159005,1230585.7703607546,4242401.116967176,7.666227496547114,5.769683556595014,6.703066464298265,47.73162590598842,60.307997694505175,,156.68095316798,156.5902015471145,130.67156694313283
197,2.4429116170776766,259.22981081646,-0.008625609723577475,-62.82504353783231,192.0,200.0,186.0,123.85588286224596,179.73792706363204,268.0592030621003,1.7406722335966998,2.5260392298996828,3.7673076235645526,0.8257058857483068,1.1982528470908809,1.7870613537473363,2.298752567889095,2.3891364277650347,2.2257152608396598,2431201.472177662,3581434.2883867584,9218330.238837311,5.502498393631412,6.770643203455094,7.577695173806254,,,65.45190664632086,104.06697283923124,155.34137055741812,174.40381102488286
198,4.695326001088607,259.2239721860669,-0.011299719031895084,-62.80536602309633,205.0,191.0,201.0,96.90563429619073,175.12595562639888,287.2723956877761,1.3619130799468304,2.4612225216625654,4.037330089590292,0.6460375619746052,1.1675063708426598,1.9151493045851748,4.736751468015201,4.834822541254948,4.336360491821007,1873169.4076179704,2549243.393196115,4444506.525312852,4.345448798464611,5.587709555971438,5.540339526438031,,,,143.7400816660005,120.36995481799478,136.86109160409367
199,5.134400110122932,259.2193668386044,-0.013404960430194688,-62.804201474165964,219.0,205.0,198.0,374.83168847627604,398.84620806661627,486.2484972810298,5.2678895610351795,5.605389940412084,6.833742881527757,2.4988779231751748,2.65897472044411,3.2416566485402014,5.5519783513509156,4.736751468015201,4.695326001088607,582816.100428779,1873169.4076179704,1155012.1650203636,3.0850850265759533,4.345448798464611,3.90395067869243,,,,118.84036216949089,143.7400816660005,126.6018346782033
200,2.3891364277650347,259.22865158640883,-0.009155263013855648,-62.8243291556112,197.0,192.0,212.0,179.73792706363204,249.19100426736907,279.74689774484335,2.5260392298996828,3.5021337054511905,3.931566640890632,1.1982528470908809,1.6612733617824609,1.8649793182989565,2.4429116170776766,2.298752567889095,2.2094740684893224,3867038.6717539383,2431201.472177662,5702801.9070739355,4.422272840889845,5.502498393631412,7.821946551697632,41.259705622965974,,62.974868660660064,152.47110451062932,104.06697283923124,173.5271274312994
201,4.336360491821007,259.2235335298485,-0.01149964160918069,-62.80677326555464,223.0,198.0,205.0,168.70517480735944,287.2723956877761,299.7382050341288,2.3709847821912566,4.037330089590292,4.2125247408014905,1.1247011653823968,1.9151493045851748,1.9982547002275264,4.113271051999463,4.695326001088607,4.736751468015201,3076660.8007379393,1155012.1650203636,1873169.4076179704,7.294171592604569,3.90395067869243,4.345448798464611,,,,117.54201087394969,126.6018346782033,143.7400816660005
202,1.1626719507215193,259.24116529090725,-0.00344012187157939,-62.823296967849465,187.0,177.0,151.0,75.69112320818365,128.85129678607223,140.11679302433762,1.0637640574955154,1.8108778476667056,1.9692032824096533,0.504607488054558,0.859008645240482,0.9341119534955848,1.2482433220889342,1.3129614733979351,1.2333668854325943,2340353.4778409395,3446381.0880400967,4950077.6924777385,5.471624715723537,6.455850894054003,7.656354486696715,,42.03006399199395,40.55206566343593,152.7442778526255,160.58915834173024,162.91612383875272
203,3.0703557290073977,259.22689782391444,-0.009960630138301993,-62.81136325809193,189.0,204.0,214.0,238.74083703739885,295.67029585199305,318.3615112852079,3.3552669154910983,4.155354290771174,4.474256935832355,1.5916055802493263,1.9711353056799548,2.1224100752347206,3.236148083785449,3.4337889590977873,3.4515195245599406,7740174.708345471,4242401.116967176,861220.2379165461,6.441576069244506,6.703066464298265,8.282954212612651,72.59598404232955,,47.96063134386082,179.63651797289336,130.67156694313283,145.0595968533545
204,3.433788959097788,259.22662589477727,-0.010085379861571986,-62.80990566274175,214.0,189.0,208.0,184.2874121970057,200.77989997961913,261.67431792891546,2.5899777547869696,2.821763398574736,3.6775743625421398,1.228582747980039,1.338532666530795,1.7444954528594374,3.4515195245599406,3.236148083785449,3.763221486459302,861220.2379165461,7740174.708345471,3339439.6576159005,8.282954212612651,6.441576069244506,7.666227496547114,47.96063134386082,72.59598404232955,47.73162590598842,145.0595968533545,179.63651797289336,156.68095316798
205,4.736751468015201,259.22292874606256,-0.011776606264647521,-62.80531630578145,198.0,191.0,201.0,96.90563429619073,246.3811211453091,299.7382050341288,1.3619130799468304,3.4626435704879466,4.2125247408014905,0.6460375619746052,1.642540807635395,1.9982547002275264,4.695326001088607,4.834822541254948,4.336360491821007,1155012.1650203636,2549243.393196115,4444506.525312852,3.90395067869243,5.587709555971438,5.540339526438031,,,,126.6018346782033,120.36995481799478,136.86109160409367
206,1.9959292270935145,259.2316766329206,-0.007773841456801107,-62.82365429591651,192.0,186.0,200.0,249.23948109243437,306.7656955671926,310.73324264307223,3.502814999398754,4.311289186704905,4.367049146352138,1.6615965406162303,2.0451046371146187,2.071554950953816,2.298752567889095,2.2257152608396598,2.3891364277650347,2431201.472177662,9218330.238837311,3581434.2883867584,5.502498393631412,7.577695173806254,6.770643203455094,,65.45190664632086,,104.06697283923124,174.40381102488286,155.34137055741812
207,0.5141486953615666,259.2451440456973,-0.0016229607753405293,-62.82183915458378,171.0,190.0,158.0,33.84811275593615,85.21696061835434,88.32404143592224,0.4757018291931936,1.1976403038106205,1.2413072591598198,0.2256540850395745,0.5681130707890293,0.5888269429061486,0.5646510116531785,0.6420748848005143,0.5086701404781121,5571892.120109538,2423085.248742032,7885751.329761055,7.79019038938981,2.376598188123869,6.208851191375793,69.14638870764657,40.26473600139772,60.767141820335596,180.84757649983143,138.3515123439708,168.5234709095441
208,3.763221486459302,259.2266060816185,-0.010094877386919244,-62.80861097960458,215.0,196.0,204.0,98.25036542424124,185.2656149834042,261.67431792891546,1.3808119491983952,2.6037254298247747,3.6775743625421398,0.6550024361616086,1.235104099889362,1.7444954528594374,3.8929402268231152,3.6742592755414267,3.4337889590977873,1230585.7703607546,2426709.68654489,4242401.116967176,5.769683556595014,7.221966835450395,6.703066464298265,60.307997694505175,68.7770693857564,,156.5902015471145,174.44845586255192,130.67156694313283
209,2.6079955889747564,259.22532643432584,-0.010674064759968538,-62.82395006499653,216.0,220.0,212.0,193.23576793821263,304.47594590042087,308.6304670748399,2.7157380660060046,4.279109014276036,4.337496710403832,1.2882384529214184,2.029839639336141,2.0575364471656004,2.7075742425872376,2.599802619295109,2.2094740684893224,450854.03017686773,294935.8585284711,5702801.9070739355,2.0007580827592637,3.1501022321512986,7.821946551697632,,,62.974868660660064,77.60622592237301,93.57057968198345,173.5271274312994
210,2.7680642552595094,259.21936104173994,-0.01340004511010117,-62.820810918435576,221.0,230.0,243.0,148.24136745647445,173.73940720304168,189.2581909865672,2.0833861600977435,2.4417359515836976,2.659837146350666,0.9882757830431635,1.1582627146869453,1.261721273243782,2.8766397124563663,2.8807590420508618,2.6813639955710697,673245.6766635395,582201.565112794,2335758.222447784,12.062664938272851,6.618175193755512,1.9866650457390944,,,97.72791428678968,115.05215416761534,108.03400981583704,214.31873756234214
211,3.0440953818534573,259.21619928496426,-0.014844471754985369,-62.82038344884386,217.0,230.0,221.0,113.59867569340206,152.15141990694642,164.01788989918626,1.5965173069153928,2.1383380895108424,2.3051096174266688,0.7573245046226809,1.0143427993796432,1.0934525993279087,3.1164755266706603,2.8807590420508618,2.8766397124563663,2733030.4026790382,582201.565112794,673245.6766635395,6.571426320883118,6.618175193755512,12.062664938272851,,,,124.2732448130593,108.03400981583704,115.05215416761534
212,2.2094740684893224,259.22792011727654,-0.009489773038576954,-62.822986047007674,228.0,200.0,209.0,238.13733295402758,279.74689774484335,308.6304670748399,3.3467852610350484,3.931566640890632,4.337496710403832,1.5875822196935183,1.8649793182989565,2.0575364471656004,1.9106592264458584,2.3891364277650347,2.6079955889747564,3976090.0431888537,3581434.2883867584,762097.3224940954,6.786818278486012,6.770643203455094,3.420616762268345,112.07851907680026,,,226.00630589991889,155.34137055741812,139.0460657127252
213,0.7500528325708048,259.24353152229173,-0.002359455982847344,-62.82232760549866,178.0,238.0,117.0,70.70712585314969,81.55587217325069,108.17881837805731,0.9937188920359462,1.1461873178574096,1.520346559746529,0.4713808390209981,0.5437058144883382,0.7211921225203826,0.6926005816607333,0.6348684423790666,0.7661159107329925,6259578.254982121,3064885.762827095,3941079.756379439,6.010233541078354,7.6590708564968395,20.90336395635978,68.1231815059385,,,171.86949675813025,129.46326377324223,127.4152099393517
214,3.4515195245599406,259.2247026301269,-0.010964113727248646,-62.81014906555986,222.0,204.0,218.0,129.52859296660205,184.2874121970057,308.07776993500613,1.8203965772427613,2.5899777547869696,4.329729097411504,0.8635239531106809,1.228582747980039,2.0538517995667083,3.594819052403366,3.4337889590977873,3.406149272997389,1549261.9023265138,4242401.116967176,5539750.687820247,7.393750256986131,6.703066464298265,7.170930910832724,38.31824944078975,,86.98127811501352,168.7495768363817,130.67156694313283,186.34884332292535
215,3.8929402268231152,259.2262236819086,-0.010269778630380085,-62.808157407790354,208.0,223.0,196.0,98.25036542424124,232.2794362069112,247.3715127972545,1.3808119491983952,3.2644583018358406,3.4765625480051052,0.6550024361616086,1.5485295747127423,1.6491434186483644,3.763221486459302,4.113271051999463,3.6742592755414267,3339439.6576159005,3076660.8007379393,2426709.68654489,7.666227496547114,7.294171592604569,7.221966835450395,47.73162590598842,,68.7770693857564,156.68095316798,117.54201087394969,174.44845586255192
216,2.7075742425872376,259.2234414349778,-0.011535156102105808,-62.82353456331274,220.0,209.0,229.0,158.3355875004539,193.23576793821263,424.850484023664,2.2252504635472024,2.7157380660060046,5.970854382368089,1.05557058333636,1.2882384529214184,2.832336560157761,2.599802619295109,2.6079955889747564,2.351116086775205,294935.8585284711,762097.3224940954,1760894.8114224055,3.1501022321512986,3.420616762268345,4.811021046106264,,,77.05953500781695,93.57057968198345,139.0460657127252,195.48737927988154
217,3.1164755266706603,259.2152390033312,-0.01528329307029015,-62.82003223084297,211.0,235.0,230.0,113.59867569340206,201.01374230332482,246.3195220883915,1.5965173069153928,2.8250498217183733,3.4617778565184985,0.7573245046226809,1.3400916153554994,1.6421301472559442,3.0440953818534573,2.9058956770443847,2.8807590420508618,1105035.2977847112,1839531.6223623645,582201.565112794,3.602313468006758,5.991707325262648,6.618175193755512,,,,95.55843862065005,125.80364036585738,108.03400981583704
218,3.406149272997389,259.221865271747,-0.012260283173677649,-62.81095123632112,226.0,222.0,214.0,224.49697349933518,294.1057620973965,308.07776993500613,3.15508346689848,4.133366312467553,4.329729097411504,1.496646489995569,1.9607050806493111,2.0538517995667083,3.146083511643329,3.594819052403366,3.4515195245599406,2737813.2178949434,1549261.9023265138,861220.2379165461,5.75138260574121,7.393750256986131,8.282954212612651,,38.31824944078975,47.96063134386082,118.34451036317184,168.7495768363817,145.0595968533545
219,5.5519783513509156,259.2163629867881,-0.014778444494941225,-62.80295524602481,199.0,205.0,198.0,374.83168847627604,771.8779036991916,855.4106566409395,5.2678895610351795,10.84798237795748,12.02195280456461,2.4988779231751748,5.145852691327947,5.7027377109396,5.134400110122932,4.736751468015201,4.695326001088607,4261433.826314259,1873169.4076179704,1155012.1650203636,5.369834573208153,4.345448798464611,3.90395067869243,58.782745472176124,,,174.65439775795883,143.7400816660005,126.6018346782033
220,2.599802619295109,259.22332494515086,-0.011588668698504643,-62.822752976765784,216.0,229.0,209.0,158.3355875004539,274.4266811551548,304.47594590042087,2.2252504635472024,3.856796245812256,4.279109014276036,1.05557058333636,1.8295112077010327,2.029839639336141,2.7075742425872376,2.351116086775205,2.6079955889747564,450854.03017686773,1760894.8114224055,762097.3224940954,2.0007580827592637,4.811021046106264,3.420616762268345,,77.05953500781695,,77.60622592237301,195.48737927988154,139.0460657127252
221,2.8766397124563663,259.2179708798037,-0.014035211099565292,-62.820444114381615,230.0,210.0,211.0,30.49664244033766,148.24136745647445,164.01788989918626,0.4286002205713867,2.0833861600977435,2.3051096174266688,0.2033109496022512,0.9882757830431635,1.0934525993279087,2.8807590420508618,2.7680642552595094,3.0440953818534573,582201.565112794,1025202.6733305828,1105035.2977847112,6.618175193755512,14.382785698815232,3.602313468006758,,,,108.03400981583704,157.67689099816053,95.55843862065005
222,3.594819052403366,259.22362617067347,-0.011456151344075918,-62.809738417484134,214.0,204.0,218.0,129.52859296660205,279.09985570974067,294.1057620973965,1.8203965772427613,3.9224731034788833,4.133366312467553,0.8635239531106809,1.8606657047316053,1.9607050806493111,3.4515195245599406,3.4337889590977873,3.406149272997389,861220.2379165461,4242401.116967176,5539750.687820247,8.282954212612651,6.703066464298265,7.170930910832724,47.96063134386082,,86.98127811501352,145.0595968533545,130.67156694313283,186.34884332292535
223,4.113271051999463,259.22405914133543,-0.011259135222114294,-62.807572589947405,201.0,215.0,208.0,168.70517480735944,232.2794362069112,315.29991356037016,2.3709847821912566,3.2644583018358406,4.431229200476457,1.1247011653823968,1.5485295747127423,2.1019994237358017,4.336360491821007,3.8929402268231152,3.763221486459302,4444506.525312852,1230585.7703607546,3339439.6576159005,5.540339526438031,5.769683556595014,7.666227496547114,,60.307997694505175,47.73162590598842,136.86109160409367,156.5902015471145,156.68095316798
224,4.023544717308173,259.20557427461614,-0.0196983690284405,-62.819503258696,246.0,247.0,231.0,235.6044551828035,567.3627001002418,644.6513404060303,3.311188162975784,7.973722972378753,9.059938556521486,1.5706963678853576,3.7824180006682817,4.29767560270687,4.13091493867476,4.34396551646745,3.6633660667358106,4486456.081086148,3429810.107652803,8037949.031730399,4.857274323704197,4.447840901788804,6.604225367693385,81.67132665797189,100.87087206330067,148.23846804338777,180.86777732181432,207.768661318153,270.62561649756583
225,2.8554337058595403,259.22424266758367,-0.011173204108484242,-62.8130071286638,226.0,232.0,203.0,251.21065782993225,354.55041821560775,412.84943973079584,3.5305179436205503,4.982856317647944,5.802191545432086,1.6747377188662158,2.3636694547707195,2.7523295982053058,3.146083511643329,2.6115740730375485,3.0703557290073977,2737813.2178949434,825622.6685669357,2069040.0963659864,5.75138260574121,2.1038467948524344,9.927754661582282,,24.210983798909762,66.51265974827683,118.34451036317184,150.23461729058738,176.16525826645852
