,Unnamed: 0,Unnamed: 0.1,cloudnum,RGAL_KPC,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,RGAL_KPC_nn,RGAL_KPC_nn2,RGAL_KPC_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3,clouds_r400pc,nn_dist,nn3_dist,nn5_dist,clouds_r100pc,clouds_r200pc,clouds_r600pc,clouds_r800pc,clouds_r1000pc,clouds_r1500pc
136,136,136,137,2.225208778728112,259.2629311971036,0.006899704447815,-62.81603483354954,127.0,133.0,160.0,66.63569540428067,109.2333217879199,111.74384771552884,1.3345742623534989,2.1877160426567817,2.2379966507847606,0.7403966156031199,1.2137035754213343,1.2415983079503226,2.270892367977671,2.313905485438528,2.235005245733064,932372.427467566,2197306.200082251,1425555.1345110806,2.754286402047002,5.882085621800536,5.241895039122263,,40.66560332953858,25.94674211777249,89.15916560271151,98.41590257626557,87.45032234599326,7,66.63569540465858,111.74384771374567,281.21158122297277,1,3,16,25,42,92
137,137,137,138,4.509740263753777,259.26554919278715,0.008090371619185,-62.83552081797953,139.0,150.0,123.0,126.8290006912933,243.6748984119144,285.677462300628,2.5401208618847964,4.880300953252354,5.7215248705334005,1.4092111187921503,2.707498871243497,3.1741940255625387,4.337152524974848,4.691979864219147,4.564263212219564,2263595.315422768,1722194.9582514807,1122433.0015076888,2.426153702862572,6.972494928772479,2.6588276068930763,34.95079209174927,56.20583440593052,50.61381080303043,100.1889755485264,121.14064179480052,113.63030179942372,4,126.82900069413867,285.6774623006372,410.1537828898152,0,1,11,18,31,57
138,138,138,139,4.337152524974848,259.2657365868378,0.0081760985735489,-62.834899173835325,138.0,124.0,123.0,126.8290006912933,232.6667854371044,295.88507822590554,2.5401208618847964,4.659831366131977,5.925962168159172,1.4092111187921503,2.58518650485672,3.287611980287845,4.509740263753777,4.215956891723618,4.564263212219564,2204475.893020009,1901005.9351705816,1122433.0015076888,4.037712139101658,4.236284620162998,2.6588276068930763,49.57965451182346,39.6493646085971,50.61381080303043,113.2244070444071,100.63727312907322,113.63030179942372,6,126.82900069413867,295.8850782265134,330.26679908444555,0,1,11,21,34,63
139,139,139,140,0.9382208037910048,259.25289972939584,0.0023166617911429,-62.81827905577057,74.0,132.0,146.0,21.4728467376362,26.735807932642217,51.64085630486255,0.4300564197859281,0.5354625765312967,1.0342588501888383,0.238587185973736,0.297064532584914,0.5737872922762516,0.9078967649816706,0.9634861276558369,1.0147618120041526,611368.655372394,968826.7659693332,1637631.1355325717,4.8820609005748326,1.9553279474066576,9.802811614482852,,44.97927844415204,41.66797409808544,75.8925842014897,103.73734425769516,104.69487388238868,28,21.472846736654887,51.640856304873076,80.51699123264197,6,12,43,55,77,120
140,140,140,141,3.4333575485642607,259.27064548554307,0.010424896729922,-62.81341699289606,152.0,122.0,148.0,213.7486496569909,249.7404944002633,366.29055079945033,4.280940488642518,5.001782214050675,7.336037219607527,2.3749849961887923,2.774894382225152,4.0698950088827885,3.382986075000828,3.3932921595217365,3.412209561738291,1927439.237378508,4880662.135946626,2117016.91656246,4.272541064497235,10.097562947391005,5.083252329357077,61.32180564043957,78.88594190023066,45.56196717138072,124.06185734091558,172.0260089930804,104.02023777674157,3,213.7486496575745,366.29055079872467,508.10676827678503,0,0,5,10,23,48
141,141,141,142,3.725432192601672,259.25919904423625,0.005191671976323,-62.833039689282856,164.0,158.0,129.0,318.51439499975515,346.8781227529821,384.8049542787688,6.379180275328259,6.947246696999109,7.706842179568057,3.5390488333306185,3.8542013639220296,4.275610603097437,3.832112910887451,3.2899035301198487,4.004733086583221,3743409.0266788895,388431.3128382645,1616241.9643461546,4.775603040972187,1.1068895551252402,5.435608096102425,57.75766956440283,,,122.7332612960304,92.7139017109786,92.55572613408424,3,318.5143950004402,384.80495427940383,423.59031024517367,0,0,11,23,36,69
142,142,142,143,0.4922539516256189,259.246280718242,-0.0007069070063125,-62.82199038788607,270.0,206.0,282.0,29.08767596123685,47.42917574185788,49.40660442745703,0.582565597222709,0.9499076560347296,0.9895114361623188,0.323196399569299,0.5269908415761996,0.5489622714161903,0.4517358422386382,0.4589218966983112,0.5261231557738818,9201117.073288834,8924909.783479063,11797884.082319433,9.64051601630104,10.217603711431298,8.596646218878886,66.24592899343794,78.49204269504384,60.77760387362623,132.07523716680492,148.02626892653117,129.68161864192885,36,29.087675963294437,49.4066044275889,71.30004459604551,7,13,56,76,100,136
143,143,143,144,3.304863309351198,259.262566958736,0.0067297836567413,-62.83141182875094,130.0,158.0,125.0,117.71582208844956,169.60353902147244,171.04768821374648,2.3576028655196737,3.396805820196841,3.42572912220959,1.3079535787605527,1.8844837669052523,1.9005298690416312,3.4313973628902423,3.2899035301198487,3.1709186014238697,2276526.292146116,388431.3128382645,5577996.620909579,5.229298289672272,1.1068895551252402,7.572891918479492,46.35772330191973,,66.03668251321805,109.64514448781304,92.7139017109786,132.17773453165506,8,117.71582208939844,171.04768821069186,300.2347420543734,0,3,18,28,45,76
144,144,144,145,0.6963988171039243,259.25107947370475,0.0014851197139472,-62.81874491135842,126.0,159.0,274.0,44.335207110862825,83.99615422385602,85.13489267072126,0.8879419051199454,1.682268112964454,1.705074673525104,0.4926134123429212,0.9332906024872908,0.9459432518969044,0.6313408212076942,0.575730682905784,0.7182050338326049,3502217.842530472,2843912.2145940475,1719032.1425220624,3.642919261951735,7.283898593341314,6.092876177998536,63.95698663510584,73.06676927270367,44.09983808482013,132.40535205009422,143.37980767780658,102.83424096061562,30,44.33520711085992,85.13489267072295,98.51339778728085,5,18,47,69,80,122
145,145,145,146,1.0147618120041526,259.2532103303385,0.002458566452585,-62.81806657445466,132.0,140.0,110.0,42.73364480355162,51.64085630486255,60.1653572963221,0.8558659461024047,1.0342588501888383,1.2049868594575457,0.4748182755950188,0.5737872922762516,0.6685039699591356,0.9634861276558369,0.9382208037910048,0.9916787953829292,968826.7659693332,1529884.0627606912,899095.6232363931,1.9553279474066576,2.1931020689466685,5.660518917776167,44.97927844415204,65.64470900785064,24.308600277461224,103.73734425769516,130.69347075873466,83.47258168512744,30,42.73364480355226,60.165357296334406,90.70438562593434,5,11,40,52,81,117
146,146,146,147,2.4008238840143963,259.26010751656537,0.00560999296401,-62.814544383328254,155.0,161.0,173.0,96.2333676043044,169.89261572295058,180.35854814833897,1.9273540225717711,3.4025954247518486,3.6122062641332446,1.0692596400478285,1.8876957302550097,2.0039838683148807,2.2796681033450943,2.6549383397958697,2.604213169434579,1957930.6057011443,300443.6664104908,1408957.4531116772,4.597655863410981,2.604454226218066,4.030156990940491,35.72599085448421,,33.39919014037662,97.2655603465476,88.20214579417257,91.10331839924147,9,96.23336760572866,180.35854814695125,254.68692422329246,1,3,21,34,50,100
147,147,147,148,3.412209561738291,259.26722142510306,0.0088607546105347,-62.81250154904149,152.0,157.0,181.0,155.37941771319592,205.8533170007333,346.7880384285537,3.111926280973178,4.122813411378105,6.945442495510789,1.7264379745910687,2.28725907778593,3.853200426983937,3.382986075000828,3.157263006048788,3.4642020282845083,1927439.237378508,1582323.9217637305,880963.3221387208,4.272541064497235,2.944813527791544,1.1920485840298285,61.32180564043957,,31.44896577478824,124.06185734091558,97.21118717266197,97.65710715110124,4,155.37941771140655,346.7880384277516,488.8932795324409,0,1,6,14,27,59
148,148,148,149,4.870035502675325,259.2615947434685,0.0062846878099812,-62.83689636094579,150.0,138.0,163.0,215.1135383491127,458.77491589562936,545.4954275141921,4.308276367835068,9.188306526300105,10.92513784654212,2.3901504261012563,5.097499065507001,6.061060305713255,4.691979864219147,4.509740263753777,4.927299680405969,1722194.9582514807,2204475.893020009,1587589.7663883255,6.972494928772479,4.037712139101658,3.379702464569108,56.20583440593052,49.57965451182346,94.85668693987922,121.14064179480052,113.2244070444071,171.32595545801092,1,215.11353834823592,545.495427514117,623.1627106181464,0,0,4,7,14,44
149,149,149,150,4.691979864219147,259.2634373696056,0.0071260508580505,-62.83624449029389,149.0,138.0,139.0,215.1135383491127,243.6748984119144,344.91902111208896,4.308276367835068,4.880300953252354,6.908009969425279,2.3901504261012563,2.707498871243497,3.832433567912106,4.870035502675325,4.509740263753777,4.337152524974848,1026641.3882890492,2204475.893020009,2263595.315422768,1.493861292928069,4.037712139101658,2.426153702862572,16.601525235518608,49.57965451182346,34.95079209174927,78.01751002000117,113.2244070444071,100.1889755485264,3,215.11353834823592,344.91902111434587,502.6283233817838,0,0,6,12,19,51
150,150,150,151,0.0466672642193928,259.24828292410467,0.0002076235775699,-62.820576359001166,135.0,273.0,120.0,24.99953329886147,31.38240095249801,49.97707748832357,0.5006886100473785,0.6285241618319072,1.0009368240085688,0.2777725922095723,0.3486933439166452,0.5553008609813739,0.0734620295307918,0.0176329391712341,0.1029938381538048,9827678.585828142,18967503.8997442,11036168.386760855,4.95975293076244,12.385756281600909,5.852375066507751,53.17795960845155,48.342296963223,50.780451688794855,120.91896233859676,114.99617609349812,115.67241395940584,41,24.99953329859377,49.977077487794936,56.075764722306154,8,12,60,76,88,121
151,151,151,152,3.382986075000828,259.26853522664,0.0094608811228159,-62.81298205481399,148.0,141.0,157.0,155.37941771319592,213.7486496569909,304.9136592168165,3.111926280973178,4.280940488642518,6.106785850465482,1.7264379745910687,2.3749849961887923,3.3879295468535227,3.412209561738291,3.4333575485642607,3.157263006048788,2117016.91656246,2174534.956831711,1582323.9217637305,5.083252329357077,4.166407122350867,2.944813527791544,45.56196717138072,44.52452918487634,,104.02023777674157,106.61143121155985,97.21118717266197,3,155.37941771140655,304.913659216812,457.19284701089174,0,1,7,14,26,57
152,152,152,153,2.494995458246392,259.2545049223632,0.0030488324334165,-62.82893106880022,171.0,184.0,183.0,50.20498450072471,156.4693653419874,270.1891519727515,1.005501327029286,3.133755663016438,5.4113262569296765,0.5578331611191643,1.7385485037998631,3.002101688586133,2.5230940183714883,2.723988558421978,2.8675219920092943,350769.8034898109,2365665.450814356,1616404.8009910833,3.967951807308826,8.010227800765076,4.66535785328378,,34.54334671967138,32.918930250540534,68.01530213974453,93.3226843248045,96.43477768837062,7,50.204984500208134,270.1891519687224,363.17727030591857,1,2,14,24,37,71
153,153,153,154,0.5924749066660661,259.2460439104199,-0.0008150621072407,-62.82229423297928,162.0,282.0,143.0,23.784940575112845,63.08219050809296,65.18430305202466,0.4763628462278174,1.2634049566709082,1.3055058949245135,0.2642771175012543,0.7009132278677008,0.7242700339113863,0.6008081843974464,0.5261231557738818,0.4922539516256189,6375364.26794628,11797884.082319433,2199425.4140927703,4.541069338774071,8.596646218878886,5.115872280904708,76.07218720729718,60.77760387362623,62.401007851345874,151.5988646842165,129.68161864192885,129.46574515302083,29,23.78494057435346,65.18430305202217,92.39336627631423,6,13,56,74,94,139
154,154,154,155,2.2796681033450943,259.2592018025992,0.0051961559083739,-62.81477986901226,147.0,195.0,173.0,96.2333676043044,175.84513143443291,225.05333687593472,1.9273540225717711,3.5218119230055587,4.507349840489542,1.0692596400478285,1.9538347937159248,2.5005926319548344,2.4008238840143963,2.222940028359479,2.604213169434579,1390902.1631860568,786991.4101719611,1408957.4531116772,5.287818860250889,5.847305593110268,4.030156990940491,40.29828965621368,29.265317149691604,33.39919014037662,99.22300396525809,92.03171764695657,91.10331839924147,10,96.23336760572866,225.05333687735134,234.8502550262673,1,2,21,36,56,100
155,155,155,156,2.4918301555398266,259.2580128118354,0.0046531059362608,-62.81375257430776,173.0,180.0,195.0,147.8480950475234,176.13770667116768,177.38099988413842,2.961089566054759,3.527671595938801,3.552572170811212,1.6427566116391517,1.9570856296796448,1.9708999987126523,2.604213169434579,2.6713739542296544,2.222940028359479,1408957.4531116772,2545455.5960961827,786991.4101719611,4.030156990940491,3.997881305945918,5.847305593110268,33.39919014037662,59.29011889361106,29.265317149691604,91.10331839924147,121.18473017055068,92.03171764695657,9,147.84809504752707,177.38099988548393,203.86023730602662,0,4,19,38,53,96
156,156,156,157,3.157263006048788,259.2652335300084,0.0079523532097954,-62.81296220213667,148.0,152.0,181.0,205.8533170007333,304.9136592168165,305.0033319712581,4.122813411378105,6.106785850465482,6.1085818090637405,2.28725907778593,3.3879295468535227,3.388925910791764,3.412209561738291,3.382986075000828,3.4642020282845083,2117016.91656246,1927439.237378508,880963.3221387208,5.083252329357077,4.272541064497235,1.1920485840298285,45.56196717138072,61.32180564043957,31.44896577478824,104.02023777674157,124.06185734091558,97.65710715110124,3,205.85331700009004,305.0033319685559,437.10942525869353,0,0,11,23,34,67
157,157,157,158,3.2899035301198487,259.2607340802885,0.0058928602880009,-62.83147316747475,165.0,144.0,182.0,157.31425855027462,169.60353902147244,204.2692086418528,3.1506771151507094,3.396805820196841,4.091087018613466,1.7479362061141657,1.8844837669052523,2.2696578737983684,3.1226957233031816,3.304863309351198,3.005347880111647,772930.5243149006,3143274.039881179,459614.4425421824,9.453771834851874,4.96734774562936,0.6972299083401664,,49.53765095132133,,66.87485549556203,108.631893860699,67.45112394518839,9,157.3142585512519,204.26920864046986,265.46772493976823,0,2,15,27,42,73
158,158,158,159,0.575730682905784,259.25045098077504,0.0011980075590265,-62.81904539152642,194.0,126.0,97.0,38.5642004018139,39.9326420824581,43.97302544367025,0.7723606543347797,0.799767692491122,0.8806881602854544,0.4284911155757107,0.4436960231384241,0.4885891715963368,0.5645944949217203,0.6313408212076942,0.5511036299485947,3164910.9408766422,3502217.842530472,3378109.39236956,5.475213396199492,3.642919261951735,5.309320167718576,69.8285876749581,63.95698663510584,70.30593780003903,140.7183929043164,132.40535205009422,139.63039819206892,40,38.56420040181509,43.97302544366855,63.03379395417303,7,11,53,71,83,123
159,159,159,160,2.235005245733064,259.2619780927248,0.0064643545397177,-62.81569401637145,133.0,137.0,127.0,58.8718077008583,111.74384771552884,172.46050471145958,1.1790797538633138,2.2379966507847606,3.4540248955760537,0.6541311966762045,1.2415983079503226,1.916227830127332,2.313905485438528,2.225208778728112,2.270892367977671,2197306.200082251,730240.3745352783,932372.427467566,5.882085621800536,3.6462101212870377,2.754286402047002,40.66560332953858,,,98.41590257626557,78.76618947508474,89.15916560271151,8,58.87180770165792,172.4605047114508,315.96277353847654,1,3,18,30,46,97
160,160,160,161,2.6549383397958697,259.2608471376049,0.0059480607633117,-62.81377476270904,173.0,147.0,155.0,116.09659460813224,169.89261572295058,253.69321599235576,2.3251731098606947,3.4025954247518486,5.080946999096452,1.2899621623125823,1.8876957302550097,2.8188135110261805,2.604213169434579,2.4008238840143963,2.2796681033450943,1408957.4531116772,1390902.1631860568,1957930.6057011443,4.030156990940491,5.287818860250889,4.597655863410981,33.39919014037662,40.29828965621368,35.72599085448421,91.10331839924147,99.22300396525809,97.2655603465476,7,116.09659460836785,253.69321599235963,361.28828422106307,0,2,18,33,49,91
161,161,161,162,0.6008081843974464,259.2462630951856,-0.0007149475646207,-62.82235609185825,154.0,143.0,282.0,23.784940575112845,73.92997287494009,84.1004680012977,0.4763628462278174,1.4806634554765843,1.6843573007749502,0.2642771175012543,0.8214441430548913,0.9344496444588652,0.5924749066660661,0.4922539516256189,0.5261231557738818,3118428.2321981527,2199425.4140927703,11797884.082319433,3.2576353046328728,5.115872280904708,8.596646218878886,78.34373072236538,62.401007851345874,60.77760387362623,151.763338090444,129.46574515302083,129.68161864192885,29,23.78494057435346,84.10046799893003,97.20385760967783,5,12,56,74,94,139
162,162,162,163,4.927299680405969,259.25569373788085,0.0035907106250965,-62.8370611798861,149.0,150.0,164.0,545.4954275141921,733.3418293407666,735.5385230707727,10.92513784654212,14.687310232265506,14.731305434785016,6.061060305713255,8.148242548230755,8.172650256341933,4.870035502675325,4.691979864219147,3.832112910887451,1026641.3882890492,1722194.9582514807,3743409.0266788895,1.493861292928069,6.972494928772479,4.775603040972187,16.601525235518608,56.20583440593052,57.75766956440283,78.01751002000117,121.14064179480052,122.7332612960304,0,545.495427514117,735.5385230679016,874.8188851868559,0,0,1,3,7,34
